상호명,편의점,지역,시군구코드,경도,위도
세븐일레븐길음역점,7ELEVEN,서울특별시 성북구,11290,127.02480690000002,37.60317825
세븐일레븐,7ELEVEN,부산광역시 금정구,26410,129.0675958,35.235385
세븐일레븐,7ELEVEN,서울특별시 성북구,11290,127.0652085,37.61004674
세븐일레븐남현영미점,7ELEVEN,서울특별시 관악구,11620,126.9746098,37.47208317
세븐일녜븐,7ELEVEN,서울특별시 강동구,11740,127.1330784,37.53656154
세븐일레븐,7ELEVEN,서울특별시 성동구,11200,127.0487527,37.545878
세븐편의점,7ELEVEN,부산광역시 해운대구,26350,129.13275159999998,35.17186755
세븐일레븐,7ELEVEN,서울특별시 송파구,11710,127.1201226,37.49898169
세븐,7ELEVEN,서울특별시 강동구,11740,127.1753307,37.54979434
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.0627196,35.14359457
세븐일레븐천호본점,7ELEVEN,서울특별시 강동구,11740,127.1413518,37.54723642
7일레븐,7ELEVEN,서울특별시 광진구,11215,127.07994779999999,37.52967196
세븐일레븐,7ELEVEN,서울특별시 종로구,11110,127.00427979999999,37.58152607
세븐일레븐,7ELEVEN,서울특별시 송파구,11710,127.1274794,37.48099697
세븐일레븐,7ELEVEN,부산광역시 사상구,26530,128.98224960000002,35.16568183
세븐일레븐월곡화랑로점,7ELEVEN,서울특별시 성북구,11290,127.038868,37.60267189
세븐일레븐,7ELEVEN,서울특별시 성북구,11290,127.03832609999999,37.6130925
코리아세븐장림,7ELEVEN,부산광역시 사하구,26380,128.96382069999999,35.07732976
세븐일레븐,7ELEVEN,서울특별시 중랑구,11260,127.107623,37.60266216
세븐일레븐,7ELEVEN,서울특별시 용산구,11170,126.96496699999999,37.54821882
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.06489029999999,37.50779322
세븐일레븐신설중앙점,7ELEVEN,서울특별시 동대문구,11230,127.0254172,37.57548528
세븐일레븐,7ELEVEN,서울특별시 강동구,11740,127.1352598,37.5377489
세븐일레븐,7ELEVEN,서울특별시 강동구,11740,127.1452389,37.53684841
세븐일레븐부산가톨릭대1호점,7ELEVEN,부산광역시 금정구,26410,129.0968348,35.24469618
세븐일레븐응암2호점,7ELEVEN,서울특별시 은평구,11380,126.9226223,37.60146069
코리아세븐부산좌동,7ELEVEN,부산광역시 해운대구,26350,129.17668909999998,35.16917722
코리아세븐중앙대R&D센터점,7ELEVEN,서울특별시 동작구,11590,126.95383799999999,37.50479846
세븐일레븐부산외대원룸점,7ELEVEN,부산광역시 금정구,26410,129.0861044,35.26232472
세븐일레븐,7ELEVEN,서울특별시 동대문구,11230,127.0633197,37.59538082
세븐일레븐,7ELEVEN,부산광역시 북구,26320,129.0103282,35.20911437
코리아세븐부산가톨릭대,7ELEVEN,부산광역시 금정구,26410,129.0968348,35.24469618
코리아세븐일원대청점,7ELEVEN,서울특별시 강남구,11680,127.0836082,37.4921804
코리아세븐상명대,7ELEVEN,서울특별시 종로구,11110,126.95554569999999,37.60131515
코리아세븐서대문,7ELEVEN,서울특별시 서대문구,11410,126.9331963,37.58028332
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.05094679999999,37.52365771
세븐일레븐,7ELEVEN,부산광역시 해운대구,26350,129.1757762,35.17209754
코리아세븐부산UN,7ELEVEN,부산광역시 남구,26290,129.09654540000002,35.131638200000005
세븐일레븐,7ELEVEN,부산광역시 서구,26140,129.0218885,35.09727123
세븐일레븐,7ELEVEN,부산광역시 연제구,26470,129.0848795,35.17940869
코리아세븐부산로미오점,7ELEVEN,부산광역시 동구,26170,129.0439198,35.12113291
세븐일레븐,7ELEVEN,서울특별시 송파구,11710,127.10428390000001,37.51363101
코리아세븐부경대학교,7ELEVEN,부산광역시 남구,26290,129.0894577,35.11601786
세븐일레븐,7ELEVEN,부산광역시 해운대구,26350,129.1309837,35.16786389999999
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.03263529999998,35.14929911
세븐일레븐,7ELEVEN,서울특별시 중구,11140,126.9824442,37.56373352
세븐일레븐,7ELEVEN,서울특별시 동대문구,11230,127.04347140000002,37.57924614
코리아세븐신도림,7ELEVEN,서울특별시 구로구,11530,126.88394240000001,37.50546526
7데이스,7ELEVEN,부산광역시 북구,26320,129.0378033,35.20967521
코리아세븐은평응암점,7ELEVEN,서울특별시 은평구,11380,126.9178969,37.59931805
세븐일레븐,7ELEVEN,서울특별시 마포구,11440,126.91991409999999,37.54749092
코리아세븐상암월드컵단지점,7ELEVEN,서울특별시 마포구,11440,126.88524270000002,37.57996634
세븐일레븐방이본점,7ELEVEN,서울특별시 송파구,11710,127.12033170000001,37.51103943
세븐일레븐,7ELEVEN,서울특별시 동작구,11590,126.95383799999999,37.50479846
코리아세븐대방,7ELEVEN,서울특별시 동작구,11590,126.9251716,37.50445099
코리아세븐영등포우체국점,7ELEVEN,서울특별시 영등포구,11560,126.9061598,37.516819
세븐일레븐신내신아점,7ELEVEN,서울특별시 중랑구,11260,127.09468909999998,37.60644715
세븐일레븐,7ELEVEN,부산광역시 남구,26290,129.1112192,35.114964
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.0564377,35.15680985
코리아세븐부산온,7ELEVEN,부산광역시 동래구,26260,129.104484,35.19132808
코리아세븐롯데캐논점,7ELEVEN,서울특별시 강남구,11680,127.06398659999999,37.50950708
세븐일레븐,7ELEVEN,부산광역시 남구,26290,129.1092174,35.11052945
세븐일레븐,7ELEVEN,부산광역시 수영구,26500,129.10849,35.13942572
코리아세븐정릉아리랑점,7ELEVEN,서울특별시 성북구,11290,127.0115304,37.60258124
코리아세븐강동,7ELEVEN,서울특별시 강동구,11740,127.17240829999999,37.55002619
코리아세븐창동,7ELEVEN,서울특별시 도봉구,11320,127.0329297,37.64319707
코리아세븐역삼코넬점,7ELEVEN,서울특별시 강남구,11680,127.03960409999999,37.50389601
코리아세븐홍은힐튼점,7ELEVEN,서울특별시 서대문구,11410,126.9351183,37.59000483
코리아세븐신정아크로빌점,7ELEVEN,서울특별시 양천구,11470,126.8600937,37.51557245
코리아세븐수도마이스터고점,7ELEVEN,서울특별시 강남구,11680,127.06446299999999,37.48493
코리아세븐부산,7ELEVEN,부산광역시 기장군,26710,129.2262049,35.21725189
세븐일레븐종각점,7ELEVEN,서울특별시 종로구,11110,126.98452179999998,37.5691126
코리아세븐부산,7ELEVEN,부산광역시 중구,26110,129.03741440000002,35.11077759
세븐일레븐,7ELEVEN,서울특별시 용산구,11170,126.96572590000001,37.55226214
세븐일레븐,7ELEVEN,서울특별시 관악구,11620,126.913325,37.47668944
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.03228829999999,37.49586197
세븐일레븐참누리월드컵단지점,7ELEVEN,서울특별시 마포구,11440,126.9051182,37.57180879
세븐일레븐역삼15호점,7ELEVEN,서울특별시 강남구,11680,127.0330256,37.49042563
코리아세븐써튼호텔,7ELEVEN,서울특별시 중구,11140,126.99130829999999,37.56700828
코리아세븐부산영도병원점/9,7ELEVEN,부산광역시 영도구,26200,129.0401732,35.09220309
코리아세븐성수공고점,7ELEVEN,서울특별시 성동구,11200,127.0499498,37.53982357
세븐일레븐길음뉴타운점,7ELEVEN,서울특별시 성북구,11290,127.0230196,37.604749299999995
코리아세븐장안대로점,7ELEVEN,서울특별시 동대문구,11230,127.069822,37.56880635
세븐일레븐,7ELEVEN,서울특별시 마포구,11440,126.8972574,37.56827565
코리아세븐S여의나루역점,7ELEVEN,서울특별시 영등포구,11560,126.9390077,37.52495775
7일레븐,7ELEVEN,부산광역시 동래구,26260,129.0803504,35.22043511
세븐일레븐,7ELEVEN,서울특별시 동작구,11590,126.97803700000001,37.48192535
코리아세븐도봉,7ELEVEN,서울특별시 도봉구,11320,127.03852990000001,37.64563959
코리아세븐부산경성대학교점,7ELEVEN,부산광역시 남구,26290,129.09772420000002,35.13853219
코리아세븐석촌,7ELEVEN,서울특별시 송파구,11710,127.1032493,37.50745091
세븐일레븐봉천점,7ELEVEN,서울특별시 관악구,11620,126.94614409999998,37.4816722
코리아세븐부산안락,7ELEVEN,부산광역시 동래구,26260,129.096646,35.1971952
세븐일레븐오토갤러리점,7ELEVEN,서울특별시 서초구,11650,127.03536090000001,37.46182708
세븐일레븐원자력병원점,7ELEVEN,서울특별시 노원구,11350,127.0826696,37.62880828
코리아세븐부산개금청민점,7ELEVEN,부산광역시 부산진구,26230,129.02091570000002,35.15117418
세븐일레븐염리2호점,7ELEVEN,서울특별시 마포구,11440,126.945472,37.54473048
코리아세븐부산명지,7ELEVEN,부산광역시 강서구,26440,128.90514299999998,35.08400168
코리아세븐마포성산초교점,7ELEVEN,서울특별시 마포구,11440,126.9123812,37.55422461
코리아세븐반포,7ELEVEN,서울특별시 서초구,11650,126.98667569999999,37.49278537
코리아세븐역삼,7ELEVEN,서울특별시 강남구,11680,127.0413304,37.50687451
현대세븐일레븐,7ELEVEN,서울특별시 광진구,11215,127.09177679999999,37.55531738
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.06373490000001,35.15921581
코리아세븐부산범일안창점,7ELEVEN,부산광역시 동구,26170,129.0488703,35.14101105
세븐일레븐,7ELEVEN,서울특별시 광진구,11215,127.1092462,37.54817897
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.0412788,37.4958722
코리아세븐동부산아울렛,7ELEVEN,부산광역시 기장군,26710,129.2128062,35.19222964
세븐일레븐영등포역사점,7ELEVEN,서울특별시 영등포구,11560,126.90764720000001,37.51566141
코리아세븐역삼13호,7ELEVEN,서울특별시 강남구,11680,127.0337915,37.50646167
세븐일레븐,7ELEVEN,서울특별시 영등포구,11560,126.89098359999998,37.52110159
코리아세븐고덕광문점,7ELEVEN,서울특별시 강동구,11740,127.15611580000001,37.56067848
세븐일레븐송파석촌점,7ELEVEN,서울특별시 송파구,11710,127.0985898,37.50176581
코리아세븐부산남산,7ELEVEN,부산광역시 금정구,26410,129.0894264,35.265017
코리아세븐여의SK증권점,7ELEVEN,서울특별시 영등포구,11560,126.9248191,37.52429781
세븐일레븐,7ELEVEN,부산광역시 남구,26290,129.0879626,35.1331037
코리아세븐은평상림마을점,7ELEVEN,서울특별시 은평구,11380,126.9229605,37.64239753
7ELEVEl,7ELEVEN,서울특별시 용산구,11170,127.0060554,37.53224487
코리아세븐논현한어울점,7ELEVEN,서울특별시 강남구,11680,127.02787590000001,37.50996329
코리아세븐자양한강,7ELEVEN,서울특별시 광진구,11215,127.0653129,37.53376495
코리아세븐마사회창동4층점,7ELEVEN,서울특별시 도봉구,11320,127.0493575,37.65228687
세븐일레븐,7ELEVEN,서울특별시 중구,11140,126.97641740000002,37.56078907
코리아세븐고대안암골점,7ELEVEN,서울특별시 동대문구,11230,127.03410829999999,37.58363907
세븐일레븐,7ELEVEN,서울특별시 송파구,11710,127.12654679999999,37.48340493
세븐일레븐,7ELEVEN,서울특별시 서초구,11650,127.01286909999999,37.49427763
세븐일레븐중계씨앤미점,7ELEVEN,서울특별시 노원구,11350,127.0681553,37.64074141
세븐일레븐,7ELEVEN,서울특별시 중구,11140,126.97637390000001,37.55900463
코리아세븐부산,7ELEVEN,부산광역시 해운대구,26350,129.1226253,35.18348149
코리아세븐부산,7ELEVEN,부산광역시 북구,26320,128.996306,35.2057512
코리아세븐부산대연,7ELEVEN,부산광역시 남구,26290,129.087167,35.13680655
코리아세븐서교세교길점,7ELEVEN,서울특별시 마포구,11440,126.91779309999998,37.55173341
세븐일레븐구로파크빌,7ELEVEN,서울특별시 구로구,11530,126.88995630000001,37.50033191
세븐일레븐,7ELEVEN,부산광역시 사상구,26530,128.98977490000001,35.15259537
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.04524909999999,37.50379761
세븐일레븐,7ELEVEN,서울특별시 종로구,11110,127.0220213,37.57805220000001
코리아세븐청담루나점,7ELEVEN,서울특별시 강남구,11680,127.05604850000002,37.5201124
코리아세븐부산,7ELEVEN,부산광역시 동래구,26260,129.0871854,35.20086802
세븐일레븐,7ELEVEN,부산광역시 동구,26170,129.0387428,35.11518308
코리아세븐부산,7ELEVEN,부산광역시 해운대구,26350,129.1635686,35.16204785
세븐일레븐,7ELEVEN,서울특별시 중랑구,11260,127.0860983,37.57822328
코리아세븐SK내트럭,7ELEVEN,부산광역시 남구,26290,129.0818574,35.11036207
세븐일레븐,7ELEVEN,부산광역시 북구,26320,129.00518799999998,35.20730931
코리아세븐강남,7ELEVEN,서울특별시 강남구,11680,127.10721509999999,37.46410381
세븐일레븐,7ELEVEN,부산광역시 금정구,26410,129.089999,35.23308511
세븐일레븐,7ELEVEN,서울특별시 광진구,11215,127.0848261,37.53043972
세븐일레븐,7ELEVEN,서울특별시 성북구,11290,127.0219903,37.5916757
세븐일레븐,7ELEVEN,서울특별시 동작구,11590,126.97677150000001,37.49346589
세븐일레븐포이5호점,7ELEVEN,서울특별시 강남구,11680,127.0480707,37.47842857
코리아세븐쌍문소피아점,7ELEVEN,서울특별시 도봉구,11320,127.0352636,37.65110923
코리아세븐여의도,7ELEVEN,서울특별시 영등포구,11560,126.91856229999999,37.52120417
세븐일레븐,7ELEVEN,부산광역시 해운대구,26350,129.1335771,35.20127187
세븐일레븐돈암센트레빌점,7ELEVEN,서울특별시 성북구,11290,127.02529779999999,37.60201096
세븐일레븐,7ELEVEN,부산광역시 사상구,26530,128.99233030000002,35.19129847
코리아세븐마사회영등포6층점,7ELEVEN,서울특별시 영등포구,11560,126.9069998,37.51816934
코리아세븐KT,7ELEVEN,서울특별시 강남구,11680,127.04109299999999,37.5050975
세븐일레븐,7ELEVEN,서울특별시 서초구,11650,127.0215558,37.50715388
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.0275673,35.16694645
코리아세븐종로향기점,7ELEVEN,서울특별시 종로구,11110,127.0216405,37.57427367
세븐일레븐,7ELEVEN,서울특별시 도봉구,11320,127.0308166,37.64710823
세븐일레븐강서등촌로점,7ELEVEN,서울특별시 강서구,11500,126.8605885,37.54923097
코리아세븐관악법원단지점,7ELEVEN,서울특별시 관악구,11620,126.92210459999998,37.47468844
코리아세븐명동,7ELEVEN,서울특별시 중구,11140,126.98199380000001,37.56106255
코리아세븐부산,7ELEVEN,부산광역시 부산진구,26230,129.07632479999998,35.17507723
세븐일레븐천호브라운스톤점,7ELEVEN,서울특별시 강동구,11740,127.12925349999999,37.54923827
코리아세븐강일3단지점,7ELEVEN,서울특별시 강동구,11740,127.1750905,37.56542597
코리아세븐부산,7ELEVEN,부산광역시 부산진구,26230,129.0580682,35.15474044
코리아세븐부산대연,7ELEVEN,부산광역시 남구,26290,129.1058304,35.13912551
코리아세븐SK,7ELEVEN,부산광역시 남구,26290,129.0945941,35.11208658
세븐일레븐,7ELEVEN,서울특별시 구로구,11530,126.8594989,37.50708791
세븐일레븐,7ELEVEN,부산광역시 연제구,26470,129.08186070000002,35.18524062
코리아세븐LIG,7ELEVEN,부산광역시 동구,26170,129.0640991,35.13829128
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.0343981,35.17064712
세븐일레븐신월2호점,7ELEVEN,서울특별시 양천구,11470,126.8396612,37.5216447
코리아세븐부산,7ELEVEN,부산광역시 수영구,26500,129.12409340000002,35.15694015
세븐일레븐,7ELEVEN,서울특별시 구로구,11530,126.8952689,37.48209948
코리아세븐중동성사길점,7ELEVEN,서울특별시 마포구,11440,126.9111357,37.56826029999999
세븐일레븐,7ELEVEN,서울특별시 강서구,11500,126.84354779999998,37.54247874
코리아세븐서초동덕점,7ELEVEN,서울특별시 서초구,11650,126.9935145,37.4744533
7ELEVEN마트,7ELEVEN,부산광역시 금정구,26410,129.0909352,35.24639001
코리아세븐S굽은다리역,7ELEVEN,서울특별시 강동구,11740,127.14295349999999,37.54572527
세븐일레븐,7ELEVEN,서울특별시 성북구,11290,127.0455919,37.61887308
세븐일레븐,7ELEVEN,부산광역시 영도구,26200,129.06796459999998,35.08470522
코리아세븐중구경향점,7ELEVEN,서울특별시 중구,11140,126.9699548,37.56816645
코리아세븐부산광안금련산점,7ELEVEN,부산광역시 수영구,26500,129.11222890000002,35.15049657
세븐일레븐면목점,7ELEVEN,서울특별시 중랑구,11260,127.08687420000001,37.59255592
세븐일레븐,7ELEVEN,서울특별시 동대문구,11230,127.05072520000002,37.59376645
7일레븐,7ELEVEN,서울특별시 강남구,11680,127.03068429999999,37.5237094
코리아세븐부산,7ELEVEN,부산광역시 강서구,26440,128.9310185,35.1086938
세븐일레븐,7ELEVEN,서울특별시 구로구,11530,126.83691200000001,37.49176623
세븐일레븐,7ELEVEN,서울특별시 은평구,11380,126.9229108,37.5932369
세븐일레븐성북점,7ELEVEN,서울특별시 성북구,11290,127.0046398,37.58935014
세븐일레븐,7ELEVEN,부산광역시 사상구,26530,128.97685829999998,35.13708792
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.0353043,37.50492422
7일레븐,7ELEVEN,서울특별시 관악구,11620,126.9660604,37.47637878
코리아세븐성신여대동선점,7ELEVEN,서울특별시 성북구,11290,127.01832649999999,37.59301486
세븐일레븐가락중앙점,7ELEVEN,서울특별시 송파구,11710,127.1262872,37.50083858
코리아세븐M,7ELEVEN,서울특별시 중구,11140,126.97617609999999,37.56436412
코리아세븐행당미르점,7ELEVEN,서울특별시 성동구,11200,127.0400804,37.56117969
코리아세븐부산,7ELEVEN,부산광역시 해운대구,26350,129.13275159999998,35.17186755
코리아세븐부산재송로점,7ELEVEN,부산광역시 해운대구,26350,129.12537920000003,35.18652965
세븐일레븐,7ELEVEN,부산광역시 기장군,26710,129.1728459,35.32245602
코리아세븐일레븐,7ELEVEN,부산광역시 동래구,26260,129.0839132,35.19676
코리아세븐마포중동점,7ELEVEN,서울특별시 마포구,11440,126.9064635,37.56961372
세븐일레븐,7ELEVEN,서울특별시 강남구,11680,127.03528840000001,37.51055568
세븐일레븐,7ELEVEN,서울특별시 도봉구,11320,127.04327849999999,37.64823713
세븐일레븐,7ELEVEN,서울특별시 광진구,11215,127.0789537,37.54518935
코리아세븐부산해운대SH타워,7ELEVEN,부산광역시 해운대구,26350,129.1689436,35.16641287
코리아세븐부산강서,7ELEVEN,부산광역시 강서구,26440,128.8786189,35.11085166
코리아세븐부산괴정까페점,7ELEVEN,부산광역시 사하구,26380,128.9858784,35.0997598
코리아세븐수유,7ELEVEN,서울특별시 강북구,11305,127.0278567,37.64380412
코리아세븐부산,7ELEVEN,부산광역시 부산진구,26230,129.02295990000002,35.14789388
코리아세븐답십리쌍마점,7ELEVEN,서울특별시 동대문구,11230,127.05598970000001,37.56605649
세븐일레븐,7ELEVEN,서울특별시 성북구,11290,127.023261,37.60707598
코리아세븐부산전포,7ELEVEN,부산광역시 부산진구,26230,129.0650461,35.1511819
코리아세븐부산,7ELEVEN,부산광역시 동래구,26260,129.09291770000002,35.19922097
세븐일레븐,7ELEVEN,부산광역시 연제구,26470,129.0781858,35.18132532
코리아세븐홍제세검정길점,7ELEVEN,서울특별시 서대문구,11410,126.94863649999999,37.59575749
7-일레븐,7ELEVEN,부산광역시 남구,26290,129.1058304,35.13912551
세븐일레븐,7ELEVEN,부산광역시 금정구,26410,129.0874563,35.23189112
코리아세븐부산광안,7ELEVEN,부산광역시 수영구,26500,129.11265759999998,35.15054671
코리아세븐마사회선릉7층점,7ELEVEN,서울특별시 강남구,11680,127.05189579999998,37.50498647
세븐일레븐송파은혜점,7ELEVEN,서울특별시 송파구,11710,127.10929170000001,37.50153162
코리아세븐장안위더스점,7ELEVEN,서울특별시 동대문구,11230,127.06254369999999,37.56696471
세븐일레븐,7ELEVEN,서울특별시 중랑구,11260,127.07661759999999,37.59234997
코리아세븐부산연산,7ELEVEN,부산광역시 연제구,26470,129.07608359999998,35.17676497
코리아세븐M,7ELEVEN,서울특별시 종로구,11110,126.98511090000002,37.57658729999999
코리아세븐S충렬역점,7ELEVEN,부산광역시 동래구,26260,129.0975584,35.19971081
코리아세븐서울보훈병원점보훈병원점,7ELEVEN,서울특별시 강동구,11740,127.1479142,37.52846088
세븐일레븐,7ELEVEN,부산광역시 남구,26290,129.0953178,35.13419123
세븐일레븐행당점,7ELEVEN,서울특별시 성동구,11200,127.0323638,37.55833246
세븐일레븐양재7호점,7ELEVEN,서울특별시 서초구,11650,127.04028249999999,37.47386027
세븐일레븐관악쑥고개점,7ELEVEN,서울특별시 관악구,11620,126.9476925,37.47929822
세븐일레븐,7ELEVEN,서울특별시 금천구,11545,126.901968,37.45931131
코리아세븐부산,7ELEVEN,부산광역시 서구,26140,129.0205415,35.10535915
세븐일레븐,7ELEVEN,서울특별시 성북구,11290,126.99911110000001,37.59464654
코리아세븐부산동대신,7ELEVEN,부산광역시 서구,26140,129.0187656,35.11072843
세븐일레븐,7ELEVEN,부산광역시 해운대구,26350,129.1632795,35.1625554
세븐일레븐,7ELEVEN,서울특별시 용산구,11170,127.0059311,37.53309081
세븐일레븐,7ELEVEN,서울특별시 관악구,11620,126.946389,37.48758528
세븐일레븐한성대사랑점,7ELEVEN,서울특별시 성북구,11290,127.00909540000002,37.58721612
세븐일레븐,7ELEVEN,서울특별시 구로구,11530,126.8762925,37.49367015
코리아세븐홍익태화점,7ELEVEN,서울특별시 마포구,11440,126.92572450000002,37.55345475
세븐일레븐신대방삼거리점,7ELEVEN,서울특별시 동작구,11590,126.9278783,37.49945676
세븐일레븐,7ELEVEN,부산광역시 부산진구,26230,129.0582813,35.15424282
세븐일레븐마포홍익점,7ELEVEN,서울특별시 마포구,11440,126.9243821,37.55629882
코리아세븐종로호스텔점,7ELEVEN,서울특별시 종로구,11110,126.990269,37.57607289
세븐일레븐,7ELEVEN,서울특별시 강동구,11740,127.1399777,37.53780138
코리아세븐여의도,7ELEVEN,서울특별시 영등포구,11560,126.92970090000001,37.52230579
코리아세븐경성,7ELEVEN,부산광역시 남구,26290,129.0990639,35.1361584
세븐일레븐,7ELEVEN,서울특별시 중구,11140,126.9751399,37.5565521
코리아세븐부산,7ELEVEN,부산광역시 해운대구,26350,129.12646370000002,35.18953919
코리아세븐부산,7ELEVEN,부산광역시 기장군,26710,129.23080670000002,35.22450624
코리아세븐종로당주점,7ELEVEN,서울특별시 종로구,11110,126.97256100000001,37.57209067
코리아세븐부산경성,7ELEVEN,부산광역시 남구,26290,129.1007223,35.13790106
코리아세븐상도약수점,7ELEVEN,서울특별시 동작구,11590,126.9449413,37.49724964
코리아세븐서울,7ELEVEN,서울특별시 서초구,11650,127.00584070000001,37.50238224
코리아세븐영등포한강성심병원,7ELEVEN,서울특별시 영등포구,11560,126.9098282,37.52358372
코리아세븐부산,7ELEVEN,부산광역시 부산진구,26230,129.0603248,35.151863299999995
세븐일레븐창동서부점,7ELEVEN,서울특별시 도봉구,11320,127.0463166,37.65257768
코리아세븐가락미륭점,7ELEVEN,서울특별시 송파구,11710,127.128561,37.49300712
세븐일레븐,7ELEVEN,서울특별시 동작구,11590,126.9458619,37.50818758
세븐일레븐,7ELEVEN,부산광역시 연제구,26470,129.08941480000001,35.17949418
코리아세븐부산,7ELEVEN,부산광역시 금정구,26410,129.0891026,35.24738902
코리아세븐부산센텀민락교점,7ELEVEN,부산광역시 수영구,26500,129.12979140000002,35.16102451
세븐일레븐사당시네마점,7ELEVEN,서울특별시 동작구,11590,126.9816527,37.48460567
코리아세븐서울시설관리공단점,7ELEVEN,서울특별시 성동구,11200,127.03567209999999,37.57124449
세븐일레븐제기동역점,7ELEVEN,서울특별시 동대문구,11230,127.0339345,37.577807899999996
세븐일레븐,7ELEVEN,서울특별시 동작구,11590,126.96040359999998,37.50602779
코리아세븐부산,7ELEVEN,부산광역시 남구,26290,129.11196429999998,35.12135705
코리아세븐부산,7ELEVEN,부산광역시 사하구,26380,128.9653338,35.10710034
코리아세븐석관중학교점,7ELEVEN,서울특별시 성북구,11290,127.06571129999999,37.60697817
코리아세븐마사회연제3층점,7ELEVEN,부산광역시 연제구,26470,129.079358,35.18777782
코리아세븐정릉,7ELEVEN,서울특별시 성북구,11290,126.9989828,37.61774805
코리아세븐롯데월드어드벤처점,7ELEVEN,서울특별시 송파구,11710,127.09812439999999,37.51130447
코리아세븐신정로점,7ELEVEN,서울특별시 양천구,11470,126.86312040000001,37.52483728
코리아세븐정릉,7ELEVEN,서울특별시 성북구,11290,127.0035929,37.61690405
코리아세븐부산해운래미안점,7ELEVEN,부산광역시 해운대구,26350,129.1766358,35.16394974
코리아세븐선정고등학교점,7ELEVEN,서울특별시 은평구,11380,126.9090186,37.61869856
코리아세븐부산,7ELEVEN,부산광역시 사상구,26530,128.99068970000002,35.15562561
코리아세븐부산전포몽뜨레점,7ELEVEN,부산광역시 부산진구,26230,129.063611,35.153907700000005
코리아세븐서강대,7ELEVEN,서울특별시 마포구,11440,126.9374837,37.55343501
세븐일레븐,7ELEVEN,서울특별시 광진구,11215,127.07532079999999,37.55528877
세븐일레븐,7ELEVEN,서울특별시 광진구,11215,127.0743101,37.55373104
세븐일레븐,7ELEVEN,서울특별시 노원구,11350,127.0769564,37.64922628
코리아세븐부산시민공원로점,7ELEVEN,부산광역시 부산진구,26230,129.0518045,35.16436777
